0,47,0,90802,0,300604,1,0,16,1,15280,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,7,7,0,0,0,2
0,55,0,108409,0,307730,1,1,56,1,20260,0,0,0,0,0,10,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,7,0,0,0,4
0,40,0,74117,0,252030,1,0,24,0,28620,0,5784,1,0,0,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,6,1,0,0,6
0,33,3,74546,0,245205,1,1,22,0,12250,0,3961,3,0,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,1,2,0,4
0,45,1,51221,0,166715,1,1,51,1,16550,1,0,0,0,2610,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,0,0,0,2
